id,line_number,location_name,start_km,end_km,reason,track_number,speed_odd_direction,speed_even_direction,notes,source_region,is_new,regarding_passenger,is_included_in_timetable,is_main_track
17318,110,Gorlice Zagórzany - Gorlice,1.685,1.700,Brak widoczności czoła pociągu na przejeździe.,1,20,20,"przejazd w km 1,692",IZ Kraków,false,true,true,true
17319,114,Trzebinia,-0.746,0.274,,7,60,60,Vd) Linia 93,IZ Kraków,false,true,true,false
17320,114,Trzebinia,-0.447,0.324,,11,60,60,Vd) Linia 93,IZ Kraków,false,true,true,false
17321,114,Trzebinia,30.810,32.510,,1,160,160,Vd) Linia 133; poć pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17322,114,Trzebinia,30.810,32.510,,1,120,120,Vd) Linia 133; poć towarowe,IZ Kraków,false,true,true,false
17323,114,Trzebinia,30.852,32.468,,2,120,120,Vd) Linia 133; poć towarowe,IZ Kraków,false,true,true,false
17324,114,Trzebinia,30.852,32.468,,2,160,160,Vd) Linia 133; poć pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17325,114,Trzebinia,0.000,1.311,,123,40,40,Vd) Linia 860,IZ Kraków,false,true,true,false
17326,114,Trzebinia,0.280,1.306,,105,40,40,Vd) Linia 860,IZ Kraków,false,true,true,false
17327,114,Trzebinia,1.306,1.797,,3a,40,40,Vd) Linia 860,IZ Kraków,false,true,true,false
17328,114,Trzebinia,1.311,1.856,,5a,40,40,Vd) Linia 860,IZ Kraków,false,true,true,false
17329,114,Trzebinia,1.797,2.785,,3,40,40,Vd) Linia 860,IZ Kraków,false,true,true,false
17330,114,Trzebinia,1.856,2.785,,5,40,40,Vd) Linia 860,IZ Kraków,false,true,true,false
17331,114,Trzebionka - Trzebinia Siersza,4.125,4.131,Brak widoczności czoła pociągu na przejeździe.,1,20,,"przejazd kat. D w km 4,128.",IZ Kraków,false,true,true,true
17332,114,Trzebionka - Trzebinia Siersza,4.125,4.233,Ograniczona widoczność czoła pociągu na przejeździe.,1,,30,"przejazd kat. D w km 4,128.",IZ Kraków,false,true,true,true
17333,115,Tarnów,1.204,1.211,Brak widoczności czoła pociągu na przejeździe.,1,20,20,"przejazd w km 1,207.",IZ Kraków,false,true,true,true
17334,115,Tarnów - Szczucin k/Tarnowa,2.011,2.023,Obsługa przejazdu kolejowo- drogowego przez drużynę pociągową,1,,,"*) przejazd w km 2,017.",IZ Kraków,false,true,false,true
17335,115,Tarnów - Szczucin k/Tarnowa,3.817,3.828,Obsługa przejazdu kolejowo- drogowego przez drużynę pociągową.,1,,,"*) przejazd w km 3,822.",IZ Kraków,false,true,false,true
17336,117,Kalwaria Zebrzyd. Lanckorona,21.732,22.497,,1,70,70,Vd) Linia 97,IZ Kraków,false,true,true,false
17337,117,Kalwaria Zebrzyd. Lanckorona - Barwałd Średni,0.600,0.950,Pogorszenie stanu toru.,1,30,30,,IZ Kraków,false,true,true,true
17338,117,Kalwaria Zebrzyd. Lanckorona - Barwałd Średni,1.962,1.972,Brak widoczności czoła pociągu na przejeździe.,1,,20,"przejazd w km 1,967",IZ Kraków,false,true,true,true
17339,117,Kalwaria Zebrzyd. Lanckorona - Barwałd Średni,2.868,3.000,Ograniczona widoczność czoła pociągu na przejeździe.,1,40,,"przejazd w km 2,994",IZ Kraków,false,true,true,true
17340,117,Kalwaria Zebrzyd. Lanckorona - Barwałd Średni,2.990,3.120,Ograniczona widoczność czoła pociągu na przejeździe.,1,,40,"przejazd w km 2,994",IZ Kraków,false,true,true,true
17341,117,Kalwaria Zebrzyd. Lanckorona - Barwałd Średni,3.700,3.805,Ograniczona widoczność czoła pociągu na przejeździe.,1,,30,"przejazd w km 3,705",IZ Kraków,false,true,true,true
17342,117,Kalwaria Zebrzyd. Lanckorona - Barwałd Średni,4.246,4.470,Ograniczona widoczność czoła pociągu na przejeździe.,1,40,,"przejazd w km 4,466",IZ Kraków,false,true,true,true
17343,117,Kalwaria Zebrzyd. Lanckorona - Barwałd Średni,5.225,5.358,Ograniczona widoczność czoła pociągu na przejeździe.,1,,40,"przejazd w km 5,228",IZ Kraków,false,true,true,true
17344,117,Kalwaria Zebrzyd. Lanckorona - Barwałd Średni,6.447,6.457,Brak widoczności czoła pociągu na przejeździe.,1,20,,"przejazd w km 6,452",IZ Kraków,false,true,true,true
17345,117,Kalwaria Zebrzyd. Lanckorona - Barwałd Średni,6.450,6.582,Ograniczona widoczność czoła pociągu na przejeździe.,1,,40,"przejazd w km 6,452",IZ Kraków,false,true,true,true
17346,117,Barwałd Średni - Wadowice,8.050,8.182,Ograniczona widoczność czoła pociągu na przejeździe.,1,,40,"przejazd w km 8,056",IZ Kraków,false,true,true,true
17347,117,Barwałd Średni - Wadowice,8.528,8.660,Ograniczona widoczność czoła pociągu na przejeździe.,1,40,,"przejazd w km 8,654",IZ Kraków,false,true,true,true
17348,117,Barwałd Średni - Wadowice,9.122,9.250,Ograniczona widoczność czoła pociągu na przejeździe.,1,,40,"przejazd w km 9,127",IZ Kraków,false,true,true,true
17349,117,Barwałd Średni - Wadowice,9.970,10.100,Ograniczona widoczność czoła pociągu na przejeździe.,1,40,,"przejazd w km 10,097",IZ Kraków,false,true,true,true
17350,117,Barwałd Średni - Wadowice,10.092,10.223,Ograniczona widoczność na przejeździe.,1,,40,"przejazd w km 10,097",IZ Kraków,false,true,true,true
17351,117,Barwałd Średni - Wadowice,10.302,10.430,Ograniczona widoczność czoła pociągu na przejeździe.,1,40,,"przejazd w km 10,428",IZ Kraków,false,true,true,true
17352,117,Barwałd Średni - Wadowice,10.835,10.965,Ograniczona widoczność czoła pociągu na przejeździe.,1,40,,"przejazd w km 10,961",IZ Kraków,false,true,true,true
17353,117,Barwałd Średni - Wadowice,12.410,12.540,Ograniczona widoczność na przejeździe.,1,40,,"przejazd w km 12,536",IZ Kraków,false,true,true,true
17354,117,Barwałd Średni - Wadowice,12.550,12.830,Ograniczona widoczność czoła pociągu na przejeździe.,1,50,,"*) Przejazd w km 12,827",IZ Kraków,false,true,false,true
17355,117,Barwałd Średni - Wadowice,12.824,12.957,Ograniczona widoczność czoła pociągu na przejeździe.,1,,40,"przejazd w km 12,827",IZ Kraków,false,true,true,true
17356,117,Barwałd Średni - Wadowice,12.940,13.070,Ograniczona widoczność czoła pociągu na przejeździe.,1,40,,"przejazd w km 13,068",IZ Kraków,false,true,true,true
17357,117,Barwałd Średni - Wadowice,13.130,13.170,Pogorszenie stanu wiaduktu.,1,30,30,,IZ Kraków,false,true,true,true
17358,117,Barwałd Średni - Wadowice,14.408,14.545,Ograniczona widoczność czoła pociągu na przejeździe.,1,,40,"przejazd w km 14,412",IZ Kraków,false,true,true,true
17359,117,Barwałd Średni - Wadowice,15.684,15.815,Ograniczona widoczność czoła pociągu na przejeździe.,1,40,,"przejazd w km 15,810",IZ Kraków,false,true,true,true
17360,117,Barwałd Średni - Wadowice,15.805,15.940,Ograniczona widoczność czoła pociągu na przejeździe.,1,,40,"przejazd w km 15,810",IZ Kraków,false,true,true,true
17361,117,Wadowice,17.445,17.455,Brak widoczności czoła pociągu na dojściu do peronu.,"1, 2, 3",20,20,,IZ Kraków,false,true,true,true
17362,117,Wadowice - Andrychów,21.174,21.454,ograniczona widoczność czoła pociągu na przejeździe,1,50,,"Przejazd w km 21,449",IZ Kraków,false,true,true,true
17363,117,Wadowice - Andrychów,21.444,21.724,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,"Przejazd w km 21,449",IZ Kraków,false,true,true,true
17364,117,Wadowice - Andrychów,25.733,25.873,Ograniczona widoczność czoła pociągu na przejeździe.,1,40,,"przejazd w km 25,863",IZ Kraków,false,true,true,true
17365,117,Wadowice - Andrychów,25.853,25.993,Ograniczona widoczność czoła pociągu na przejeździe.,1,,40,"przejazd w km 25,863",IZ Kraków,false,true,true,true
17366,117,Wadowice - Andrychów,26.262,26.545,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,"*) Przejazd w km 26,540",IZ Kraków,false,true,false,true
17367,117,Wadowice - Andrychów,26.535,26.670,Ograniczona widoczność czoła pociągu na przejeździe.,1,,40,"przejazd w km 26,540",IZ Kraków,false,true,true,true
17368,117,Wadowice - Andrychów,27.258,27.393,Ograniczona widoczność czoła pociągu na przejeździe.,1,40,,"przejazd w km 27,388",IZ Kraków,false,true,true,true
17369,117,Wadowice - Andrychów,27.383,27.518,Ograniczona widoczność czoła pociągu na przejeździe.,1,,40,"przejazd w km 27,388",IZ Kraków,false,true,true,true
17370,117,Wadowice - Andrychów,28.828,29.168,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,"Przejazd w km 29,158",IZ Kraków,false,true,true,true
17371,117,Wadowice - Andrychów,29.153,29.248,Ograniczona widoczność czoła pociągu na przejeździe.,1,,30,"Przejazd w km 29,158.",IZ Kraków,false,true,true,true
17372,117,Andrychów,30.584,30.724,Ograniczona widoczność czoła pociągu na przejeździe..,1,40,,"przejazd w km 30,714.",IZ Kraków,false,true,true,true
17373,117,Andrychów,30.704,30.844,Ograniczona widoczność czoła pociągu na przejeździe.,1,,40,"przejazd w km 30,714.",IZ Kraków,false,true,true,true
17374,117,Andrychów - Kęty,31.299,31.319,Przejazd - brak widoczności z miejsca obsługi.,1,20,20,"przejazd w km 31,309",IZ Kraków,false,true,true,true
17375,117,Andrychów - Kęty,31.815,31.825,Brak widoczności czoła pociągu na przejeździe.,1,,20,"Przejazd w km 31,820",IZ Kraków,false,true,true,true
17376,117,Kęty - Kozy,45.240,45.415,Ograniczona widoczność czoła pociągu na przejeździe.,1,40,,"przejazd w km 45,410",IZ Kraków,false,true,true,true
17377,117,Kęty - Kozy,45.405,45.610,Ograniczona widoczność czoła pociągu na przejeździe.,1,,40,"przejazd w km 45,410",IZ Kraków,false,true,true,true
17378,118,Kraków Główny,-0.720,0.065,,5,60,60,Vd) Linia 91,IZ Kraków,false,true,true,false
17379,118,Kraków Główny,-0.640,0.400,,7,60,60,Vd) Linia 91,IZ Kraków,false,true,true,false
17380,118,Kraków Główny,0.400,0.498,,7,100,100,Vd) Linia 91; poc pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17381,118,Kraków Główny,0.400,0.498,,7,80,80,Vd) Linia 91; poc towarowe,IZ Kraków,false,true,true,false
17382,118,Kraków Główny,67.759,69.600,,102,120,120,Vd) Linia 133,IZ Kraków,false,true,true,false
17383,118,Kraków Główny,67.785,69.600,,101,120,120,Vd) Linia 133,IZ Kraków,false,true,true,false
17384,118,Kraków Główny,69.600,69.628,,"101, 102",60,60,Vd) Linia 133,IZ Kraków,false,true,true,false
17385,118,Kraków Główny,69.628,70.850,,3,60,60,Vd) Linia 133,IZ Kraków,false,true,true,false
17386,118,Kraków Główny,69.628,70.890,,1,60,60,Vd) Linia 133,IZ Kraków,false,true,true,false
17387,120,Hurko,0.206,0.224,obsługa przejazdu kolejowo- drogowego przez drużynę pociągową,1,,,*),IZ Kraków,false,true,false,true
17388,120,Krówniki,2.271,2.281,obsługa przejazdu kolejowo- drogowego przez drużynę pociągową,1,,,*),IZ Kraków,false,true,false,true
17389,123,Hurko - Krówniki,0.660,0.680,obsługa przejazdu kolejowo- drogowego przez drużynę pociągową,1,,,*),IZ Kraków,false,true,false,true
17390,123,Krówniki,2.699,2.709,obsługa przejazdu kolejowo- drogowego przez drużynę pociągową,1,,,*),IZ Kraków,false,true,false,true
17391,126,Chrzanów,4.879,5.720,,1,120,120,Vd) Linia 93; poc pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17392,126,Chrzanów,4.879,5.998,,1,80,80,Vd) Linia 93; poc towarowe,IZ Kraków,false,true,true,false
17393,126,Chrzanów,4.916,6.002,,2,80,80,Vd) Linia 93; Poc towarowe,IZ Kraków,false,true,true,false
17394,126,Chrzanów,4.916,5.720,,2,120,120,Vd) Linia 93; poc pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17395,126,Chrzanów,5.720,5.998,,1,100,100,Vd) Linia 93; poc pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17396,126,Chrzanów,5.720,6.002,,2,100,100,Vd) Linia 93; poc pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17397,133,Trzebinia,-0.746,0.274,,7,60,60,Vd) Linia 93,IZ Kraków,false,true,true,false
17398,133,Trzebinia,-0.447,0.324,,11,60,60,Vd) Linia 93,IZ Kraków,false,true,true,false
17399,133,Trzebinia,0.000,1.311,,123,40,40,Vd) Linia 860,IZ Kraków,false,true,true,false
17400,133,Trzebinia,0.280,1.306,,105,40,40,Vd) Linia 860,IZ Kraków,false,true,true,false
17401,133,Trzebinia,1.306,1.797,,3a,40,40,Vd) Linia 860,IZ Kraków,false,true,true,false
17402,133,Trzebinia,1.311,1.856,,5a,40,40,Vd) Linia 860,IZ Kraków,false,true,true,false
17403,133,Trzebinia,1.797,2.785,,3,40,40,Vd) Linia 860,IZ Kraków,false,true,true,false
17404,133,Trzebinia,1.856,2.785,,5,40,40,Vd) Linia 860,IZ Kraków,false,true,true,false
17405,133,Zabierzów - Kraków Mydlniki,58.530,58.535,Ograniczona widoczność sygnalizatora R.,1,,50,,IZ Kraków,false,true,true,true
17406,133,Kraków Główny,318.657,319.752,,10,60,60,Vd) Linia 8,IZ Kraków,false,true,true,false
17407,133,Kraków Główny,318.702,319.185,,4,70,70,Vd) Linia 8,IZ Kraków,false,true,true,false
17408,133,Kraków Główny,319.185,319.805,,4,60,60,Vd) Linia 8,IZ Kraków,false,true,true,false
17409,133,Kraków Główny,-0.720,0.065,,5,60,60,Vd) Linia 91,IZ Kraków,false,true,true,false
17410,133,Kraków Główny,-0.640,0.400,,7,60,60,Vd) Linia 91,IZ Kraków,false,true,true,false
17411,133,Kraków Główny,0.400,0.498,,7,80,80,Vd) Linia 91; poc towarowe,IZ Kraków,false,true,true,false
17412,133,Kraków Główny,0.400,0.498,,7,100,100,Vd) Linia 91; poc pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17413,133,Kraków Główny,0.056,1.189,,11,80,80,Vd) Linia 118,IZ Kraków,false,true,true,false
17414,138,Oświęcim,1.034,1.235,Jazda z opuszczonymi pantografami. Ograniczenie konstrukcyjne V max na rozjeździe.,2,,,*) Linia 93,IZ Kraków,false,true,false,true
17415,138,Oświęcim,27.130,27.160,,101,,,,IZ Kraków,false,true,true,true
17416,138,Oświęcim,27.522,27.562,Osłabienie stabilności toru.,101,50,50,*) Linia 93,IZ Kraków,false,true,false,true
17417,138,Oświęcim,27.522,27.562,Osłabienie stabilności toru. Jazda z opuszczonymi pantografami.,102,50,50,*) Linia 93 *) Linia 94,IZ Kraków,false,true,false,true
17418,138,Oświęcim,62.851,63.100,Brak widoczności czoła pociągu na przejeździe.,206,,,"Linia 699; przejazd kat D w km 0,334.",IZ Kraków,false,true,true,true
17419,138,Oświęcim,0.331,0.337,,301,,,,IZ Kraków,false,true,true,true
17420,138,Oświęcim,0.000,0.499,,301,50,50,Vd) Linia 699,IZ Kraków,false,true,true,false
17421,138,Oświęcim - Oświęcim -Gr. IŻ Nowy Bieruń,1.254,1.519,Jazda z opuszczonymi pantografami.,1,,,*),IZ Kraków,false,true,false,true
17422,138,Oświęcim - Oświęcim -Gr. IŻ Nowy Bieruń,1.450,2.850,Ograniczenie widoczności czoła pociągu na przejeździe. Pogorszenie stanu elementów toru.,1,50,50,"przejazd kat. D w km 2,221.",IZ Kraków,false,true,true,true
17423,138,Oświęcim - Oświęcim -Gr. IŻ Nowy Bieruń,1.450,2.850,Pogorszenie stanu elementów toru.,2,50,50,,IZ Kraków,false,true,true,true
17424,156,Bukowno,52.871,53.500,,2,60,60,Vd) Linia 62; poc towarowe,IZ Kraków,false,true,true,false
17425,156,Bukowno,52.871,54.400,,2,100,100,Vd) Linia 62; poc pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17426,156,Bukowno,52.913,54.446,,1,40,40,Vd) Linia 62,IZ Kraków,false,true,true,false
17427,156,Bukowno,53.500,54.395,,2,50,50,Vd) Linia 62; poc. towarowe,IZ Kraków,false,false,true,false
17428,601,Kraków Główny,0.056,1.189,,11,80,80,Vd) Linia 118,IZ Kraków,false,true,true,false
17429,612,Przeworsk Gorliczyna,174.840,175.966,,1,60,60,Vd) Linia 68; poc. towarowe,IZ Kraków,false,false,true,false
17430,612,Przeworsk Gorliczyna,174.840,175.966,,1,100,100,"Vd) Linia 68; poc. pasażerskie, szynobusy",IZ Kraków,false,true,true,false
17431,614,Żurawica,1.981,2.317,pogorszenie stanu elementów toru,702,30,30,,IZ Kraków,false,true,true,true
17432,617,Zagórz,0.866,0.920,,1,30,30,Vd) Linia 107,IZ Kraków,false,true,true,true
17433,617,Zagórz,0.920,1.650,,1,60,60,Nowe! Vd) Linia 107; dot. szynobusów,IZ Kraków,true,true,true,true
17434,617,Zagórz,0.920,1.650,,1,40,40,"Vd) Linia 107; poc. pasażerskie, towarowe",IZ Kraków,false,true,true,false
17435,618,Jasło Towarowa JTA,65.195,66.788,,1,100,100,"Vd) Linia 106; poc. pasażerskie, szynobusy",IZ Kraków,false,true,true,false
17436,618,Jasło Towarowa JTA,65.195,66.788,,1,80,80,Vd) Linia 106; poc. towarowe,IZ Kraków,false,false,true,false
17437,618,Jasło Towarowa JTA,66.788,67.600,,111,80,80,Vd) Linia 106; poc. towarowe,IZ Kraków,false,false,true,false
17438,618,Jasło Towarowa JTA,66.788,67.600,,111,100,100,"Vd) Linia 106; poc. pasażerskie, szynobusy",IZ Kraków,false,true,true,false
17439,618,Jasło Towarowa JTB - Sobniów,3.507,3.785,ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Kraków,false,true,true,true
17440,624,Kraków Bonarka,2.327,3.429,,4,60,60,Vd) Linia 94,IZ Kraków,false,true,true,false
17441,624,Kraków Bonarka,2.555,2.946,,6,60,60,Vd) Linia 94; poc towarowe,IZ Kraków,false,true,true,false
17442,624,Kraków Bonarka,2.555,2.946,,6,70,70,Vd) Linia 94; poc pasazerskie i szynobusy,IZ Kraków,false,true,true,false
17443,624,Kraków Bonarka,2.946,3.429,,6,60,60,Vd) Linia 94,IZ Kraków,false,true,true,false
17444,624,Kraków Bonarka,3.429,3.727,,4,60,60,Vd) Linia 94; poć towarowe,IZ Kraków,false,true,true,false
17445,624,Kraków Bonarka,3.429,3.727,,4,80,80,Vd) Linia 94; poć pasażerskie i szynobusy.,IZ Kraków,false,true,true,false
17446,624,Kraków Bonarka,3.429,3.650,,6,60,60,Vd) Linia 94; poć towarowe.,IZ Kraków,false,true,true,false
17447,624,Kraków Bonarka,3.429,3.650,,6,80,80,Vd) Linia 94; poć pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17448,629,Kraków Płaszów,2.820,5.070,,1,100,100,Vd) Linia 91; poć pasażerskie i szynobusy.,IZ Kraków,false,true,true,false
17449,629,Kraków Płaszów,2.820,5.070,,1,80,80,Vd) Linia 91; poc towarowe,IZ Kraków,false,true,true,false
17450,629,Kraków Płaszów,2.820,4.843,,2,100,100,Vd) Linia 91; poć. pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17451,629,Kraków Płaszów,2.820,4.843,,2,80,80,Vd) Linia 91; poc towarowe,IZ Kraków,false,true,true,false
17452,629,Kraków Bieżanów,7.618,9.222,,1,120,120,Vd) Linia 91; poc towarowe,IZ Kraków,false,true,true,false
17453,629,Kraków Bieżanów,7.618,9.222,,1,160,160,Vd) Linia 91; poc pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17454,629,Kraków Bieżanów,7.662,9.275,,2,120,120,Vd) Linia 91; poc towarowe,IZ Kraków,false,true,true,false
17455,629,Kraków Bieżanów,7.662,9.275,,2,160,160,Vd) Linia 91; poc pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17456,629,Kraków Bieżanów,9.222,10.774,,11,160,160,Vd) Linia 91; poc pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17457,629,Kraków Bieżanów,9.222,10.774,,11,120,120,Vd) Linia 91; poc towarowe,IZ Kraków,false,true,true,false
17458,629,Kraków Bieżanów,9.275,10.810,,12,120,120,Vd) Linia 91; poc towarowe,IZ Kraków,false,true,true,false
17459,629,Kraków Bieżanów,9.275,10.810,,12,160,160,Vd) Linia 91; poc pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17460,629,Kraków Bieżanów,0.086,0.561,,101,70,70,Vd) Linia 109; poc pasażerskie i szynobusy,IZ Kraków,false,true,true,false
17461,629,Kraków Bieżanów,0.086,0.561,,101,40,40,Vd) Linia 109; poc towarowe,IZ Kraków,false,true,true,false
17462,699,Oświęcim,0.331,0.337,Brak widoczności czoła pociągu na przejeździe.,301,20,,"przejazd kat D w km 0,334.",IZ Kraków,false,true,true,true
17463,860,Trzebinia,-0.746,0.274,,7,60,60,Vd) Linia 93,IZ Kraków,false,true,true,false
