stop_id,difficulty_id,location
1389462,148,Gniezno - Pierzyska
1389477,148,Gniezno - Pierzyska
1389538,148,Gniezno - Pierzyska
1389555,148,Gniezno - Pierzyska
1389588,148,Gniezno - Pierzyska
1389605,148,Gniezno - Pierzyska
1389638,148,Gniezno - Pierzyska
1389655,148,Gniezno - Pierzyska
1389750,144,Warszawa Wschodnia
1389755,141,
1389816,160,
1389817,160,
1389818,160,
1389845,160,Przemyśl Główny
1389846,160,Przemyśl Główny
1389854,148,
1389856,160,Kraków Mydlniki
1389865,170,
1389924,142,Tczew
1389925,142,Tczew
1389926,142,
1389978,146,
1389979,146,Warszawa Wschodnia
1390066,30,Białystok
1390183,30,
1390213,30,
1390214,30,
1390219,144,
1390236,30,
1390237,30,
1390255,144,
1390258,146,
1390295,142,Jordanów
1390353,30,
1390376,141,
1390411,142,
1390493,148,Warszawa Praga WPT p
1390495,143,
1390509,173,
1390569,146,
1390570,30,Łódź Fabryczna
1390571,30,Łódź Widzew
1390575,146,Warszawa Centralna
1390576,146,Warszawa Centralna
1390577,146,Legionowo
1390578,146,Legionowo
1390612,30,
1390614,141,Opole Główne
1390615,141,Opole Główne
1390621,141,Opole Główne
1390645,30,Bukowice Trzebnickie
1390716,30,
1390717,148,
1390791,142,
1390845,156,
1390846,156,
1390890,30,Warszawa Centralna
1390911,154,
1390912,154,Wrocław Główny
1390913,154,Wrocław Główny
1390962,146,
1390978,146,
1390980,146,Podlesiec
1391016,30,Reptowo
1391046,30,Warszawa Zachodnia
1391047,30,Warszawa Zachodnia
1391051,146,Konin
1391052,146,Konin
1391055,146,Poznań Główny
1391056,146,Poznań Główny
1391063,146,Szczecin Port Centralny
1391132,32,
1391134,30,Białośliwie
1391139,30,
1391147,173,
1391162,144,
1391208,147,
1391221,152,
1391232,142,Bąkowiec
1391244,147,
1391276,142,
1391277,142,
1391278,142,
1391290,30,
1391331,152,Warszawa Wschodnia
1391337,142,
1391353,140,
1391354,153,Julianka
1391367,146,
1391378,147,
1391414,154,Babimost
1391416,154,Czerwieńsk Południe
1391427,30,Sufczyn
1391436,153,
1391439,151,
1391440,151,
1391453,147,Sadurki
1391454,147,
1391457,152,Sulejówek Miłosna
1391459,152,Warszawa Zachodnia
1391460,152,Warszawa Włochy
1391462,152,Żychlin
1391465,152,Cienin
1391503,142,Bąkowiec
1391508,142,Łódź Widzew
1391509,30,Łódź Widzew
1391510,30,Retkinia
1391512,30,Zduńska Wola
1391513,30,Zduńska Wola
1391516,30,Witaszyce
1391524,142,
1391525,30,Reptowo
1391526,30,Regalica
1391563,30,
1391594,141,Jaworzno Szczakowa
1391631,142,
1391651,146,Lublin Zemborzyce
1391662,30,
1391663,30,Trzebinia
1391753,144,
1391765,142,Działdowo
1391766,142,
1391767,142,
1391794,142,Gralewo
1391831,142,Łączna
1391835,144,
1391836,144,Warszawa Zachodnia
1391837,144,Warszawa Zachodnia
1391859,141,
1391872,142,Kraków Główny
1391873,141,Kraków Główny
1391906,144,Gąsocin
1391907,144,Mława
1391909,144,Kozłowo
1391928,142,Warszawa Praga WPT m
1391946,30,Zawiercie
1391984,151,
1391996,144,Raba Wyżna
1391997,142,Sosnowiec Maczki
1392000,144,Zajączkowo Lubawskie
1392003,144,Sopot
1392011,30,Legionowo
1392023,144,
1392032,30,Łódź Widzew
1392033,30,Łódź Widzew
1392062,140,
1392064,30,
1392066,30,
1392179,30,Zawiercie
1392180,30,Zawiercie
1392217,141,Susz
1392225,30,
1392226,30,Trzebinia
1392227,30,Trzebinia
1392230,146,
1392231,146,
1392234,154,
1392235,154,
1392267,146,
1392268,146,
1392281,149,
1392305,151,
1392306,151,Bytom Bobrek
1392312,141,
1392313,141,
1392323,144,Przemyśl Główny
1392324,144,Przemyśl Główny
1392325,144,Radymno
1392326,144,Radymno
1392327,144,Jarosław
1392339,144,Trzebinia
1392340,144,Trzebinia
1392343,144,Gliwice
1392344,144,Gliwice
1392348,144,Wrocław Główny
1392349,144,Wrocław Główny
1392350,141,
1392351,141,
1392356,144,Bierzwnik
1392377,142,
1392380,153,Malczyce
1392385,153,Rzepin
1392413,146,
1392414,146,Trąbki
1392425,30,Warszawa Wschodnia
1392426,30,Warszawa Wschodnia
1392440,146,Rumia
1392441,146,Reda
1392447,141,
1392448,141,
1392473,147,
1392474,147,
1392527,142,
1392531,142,
1392552,30,Warszawa Zachodnia
1392553,30,Warszawa Gołąbki
1392691,142,Krzeszowice
1392738,153,Kobiór
1392759,30,
1392783,153,
1392789,147,
1392818,147,
1392821,142,
1392822,142,
1392824,147,
1392827,147,Wrocław Główny
1392828,147,Wrocław Główny
1392836,147,Wydartowo
1392838,30,
1392839,144,
1392867,144,
1392896,146,Kutno
1392897,146,Kutno
1392929,146,Ciechanów
1392949,153,
1392958,142,Prabuty
1392959,148,
1392967,141,
1392970,148,Warszawa Praga WPT m
1392982,148,
1393057,143,
1393115,141,
1393117,141,Prabuty
1393118,141,Prabuty
1393253,148,
1393256,141,
1393268,141,
1393305,146,
1393306,146,
1393312,142,
1393313,142,
1393316,30,Warszawa Zachodnia
1393317,30,Warszawa Zachodnia
1393321,146,
1393322,146,Małogoszcz
1393333,144,
1393334,144,
1393336,144,Warszawa Okęcie
1393340,144,Suchedniów
1393470,148,
1393472,146,
1393475,144,
1393488,148,Susz
1393492,144,Leńcze
1393577,143,
1393581,143,Pszczółki
1393584,143,Iłowo
1393585,143,Warszawa Wschodnia
1393600,144,
1393606,30,Tychy
1393610,153,Gdynia Główna
1393611,153,Gdynia Główna
1393615,153,Tczew
1393616,151,Tczew
1393617,151,Maksymilianowo
1393644,32,Tczew
1393645,32,Tczew
1393646,151,
1393647,148,
1393667,147,Warszowice
1393678,144,
1393679,30,
1393714,141,
1393739,30,Olsztynek
1393740,30,Olsztynek
1393743,30,Konopki
1393745,30,Chotomów
1393746,30,Warszawa Praga PZS R21-46
1393749,30,
1393753,141,Mysłowice
1393754,30,Katowice
1393756,30,Zabrze
1393786,141,
1393812,30,Poznań Główny
1393829,30,Poznań Główny
1393999,32,Inowrocław
1394000,32,Janikowo
1394002,142,
1394023,141,
1394026,142,
1394032,144,
1394033,144,
1394040,141,
1394166,30,
1394167,30,
1394168,30,Koluszki
1394169,30,Koluszki
1394216,147,
1394226,151,Koluszki
1394229,151,Warszawa Zachodnia
1394255,160,Opole Zachodnie GT
1394270,30,
1394272,30,Liswarta
1394276,30,Rokiciny
1394279,30,Warszawa Włochy
1394280,30,Warszawa Centralna
1394293,141,
1394314,141,Lubliniec
1394346,146,
1394350,141,
1394381,148,
1394382,148,
1394385,153,Wrocław Główny
1394389,153,Ozimek
1394390,30,
1394391,153,Julianka
1394402,141,Opole Główne
1394403,141,Opole Główne
1394407,142,Katowice Tow. KTC
1394408,142,Katowice
1394459,152,Żurawica Żrb
1394487,151,
1394497,142,
1394503,151,
1394505,148,Jaksice
1394510,153,Sopot
1394511,153,Sopot
1394515,141,Skokowa
1394520,151,
1394539,172,Wrocław Główny
1394547,151,
1394556,147,
1394581,140,
1394614,146,
1394615,146,Świdwin
1394685,151,
1394699,148,
1394700,148,
1394701,148,
1394764,30,
1394768,146,
1394769,142,
1394824,142,Kraków Główny KGA
1394861,142,
1394863,142,
1394865,148,
1394867,151,
1394868,142,
1394871,142,
1394889,151,Trzemeszno
1394903,142,
1394904,147,Inowrocław
1394905,147,Inowrocław
1394924,141,Wydartowo
1394926,30,
1394937,154,Sulechów
1394941,151,
1394970,146,
1394978,30,
1394979,30,
1394981,160,Białogard
1394982,160,Białogard
1394983,32,Karwice
1394986,151,Bożepole Wielkie
1395010,30,Szczecin Dąbie
1395011,30,Stargard Rozrz
1395021,142,
1395036,142,
1395037,151,
1395038,151,
1395042,146,
1395043,146,
1395046,146,Konin
1395047,146,Konin
1395051,146,Warszawa Zachodnia
1395063,157,Koszalin
1395064,157,Koszalin
1395139,154,Poznań Główny
1395151,147,Pilawa GT
1395163,142,
1395217,146,
1395227,151,
1395250,160,Skibno
1395252,141,Rąbino
1395265,141,Szobiszowice
1395276,142,Dębica
1395279,30,Rzeszów Główny GT
1395296,154,Drzeńsko
1395300,142,Rudna Gwizdanów
1395303,146,
1395304,146,
1395313,152,
1395323,146,Rąbino
1395324,146,
1395325,160,Poznań Główny
1395326,160,Mosina
1395332,160,Oława
1395333,160,Oława
1395344,142,
1395362,146,
1395363,146,
1395384,141,
1395385,141,
1395400,151,
1395402,142,
1395403,142,
1395411,142,
1395415,148,
1395452,30,
1395455,141,
1395480,30,Szczecin Dąbie Sda
1395503,142,Krzeszowice
1395512,140,
1395523,142,
1395524,142,
1395526,142,
1395527,148,
1395528,142,
1395529,142,
1395530,142,
1395535,142,
1395536,142,
1395538,142,
1395547,30,Rokietnica
1395558,142,
1395561,142,Katowice
1395578,155,
1395579,155,
1395582,30,
1395583,142,Szczecin Dąbie Sda
1395584,142,
1395587,142,
1395588,142,
1395601,30,Teresin Niepokalanów
1395602,30,Warszawa Centralna
1395603,30,Warszawa Wschodnia
1395604,30,Warszawa Wschodnia
1395623,32,
1395657,142,
1395659,142,
1395667,145,
1395676,30,
1395707,142,Mińsk Mazowiecki PZS Kędzierak
1395724,142,
1395725,142,Włoszczowa Północ
1395726,142,Dąbrowa Górnicza Ząbkowice DZA
1395733,142,Ełk
1395742,144,Malbork
1395767,144,Wrocław Główny
1395768,144,Wrocław Główny
1395826,144,
1395860,142,
1395923,152,Trzciana
1396062,144,
1396063,153,
1396064,153,Warszawa Wschodnia
1396067,153,Ciechanów
1396068,153,Mława
1396069,153,Iłowo
1396079,30,Zakopane
1396080,30,Zakopane
1396086,146,
1396087,146,
1396088,142,
1396090,142,
1396093,146,
1396118,30,
1396119,30,
1396133,144,Boguszów-Gorce
1396135,146,
1396173,154,
1396195,146,
1396220,151,Barwałd Średni
1396225,144,
1396247,151,Radziszów
1396248,151,Krzeszowice
1396249,151,Krzeszowice
1396253,30,Bytom Karb
1396279,142,
1396304,157,
1396305,157,Koszalin
1396306,32,Mścice
1396307,32,Ustronie Morskie
1396311,154,Raba Wyżna
1396312,30,
1396315,160,Kraków Główny
1396316,142,Zabierzów
1396318,160,Jaworzno Szczakowa
1396323,149,Zduńska Wola Karsznice
1396335,160,Swarzędz
1396336,160,Poznań Główny
1396343,160,Szczecin Dąbie Sda
1396348,160,Warnowo
1396375,144,
1396376,144,
1396392,147,
1396460,142,
1396467,142,Warszawa Wschodnia
1396468,142,Warszawa Wschodnia
1396470,140,Częstochowa Stradom
1396550,142,
1396551,142,
1396553,30,Tczew
1396554,30,Tczew
1396563,157,Sławno
1396564,147,Sławno
1396570,141,
1396621,141,
1396622,141,
1396631,142,
1396637,32,Wierzchowo Człuchowskie
1396693,142,Łask
1396694,142,Łask
1396713,151,Mysłowice
1396722,30,
1396732,151,
1396767,147,Polanica-Zdrój
1396768,147,Polanica-Zdrój
1396777,141,Grębocice
1396778,30,
1396804,30,Poznań Główny
1396805,30,Poznań Główny
1396806,141,
1396819,141,
1396837,142,Jaworzno Szczakowa
1396838,142,Pieczyska
1396839,142,Krzeszowice
1396840,142,Krzeszowice
1396847,152,Wrocław Mikołajów
1396878,146,
1396879,146,Poznań PoD
1396885,30,Krzyż
1396911,157,Stargard
1396912,157,Stargard
1396913,142,
1396917,157,Poznań Główny
1396918,157,Poznań Główny
1396920,154,
1396946,30,Reptowo
1396955,154,
1397027,142,
1397031,142,
1397035,149,
1397038,149,Zduńska Wola Karsznice
1397040,160,Poraj
1397042,142,
1397112,142,Reda
1397118,141,
1397175,147,
1397183,32,Piła Główna
1397188,32,Czersk
1397193,142,
1397201,142,
1397207,142,
1397208,154,
1397249,142,
1397262,166,
1397267,147,
1397268,147,
1397269,141,
1397271,147,Buk
1397272,147,Poznań Główny
1397274,147,Warszawa Zachodnia
1397275,147,Warszawa Zachodnia
1397282,153,Poznań Główny
1397283,153,Poznań Główny
1397295,30,
1397296,30,
1397304,151,Teresin Niepokalanów
1397350,30,
1397351,30,
1397355,30,Palędzie
1397373,166,
1397417,142,Szabelnia
1397440,147,Oława
1397475,154,
1397484,152,
1397495,30,
1397505,142,
1397509,142,Mińsk Mazowiecki PZS Kędzierak
1397652,30,
1397670,143,
1397730,30,
1397797,166,Wólka Okopska
1397828,30,
1397829,30,
1397838,153,
1397839,153,
1397905,166,
1397906,166,
1397910,30,
1397934,166,
1397935,144,
1397962,160,Szczecin Dąbie
1397982,30,
1398002,147,
1398005,30,
1398006,30,
1398104,30,
1398105,30,
1398108,147,
1398176,147,Buk
1398199,32,Poznań Główny
1398218,141,Strzelin
1398219,147,Wrocław Główny
1398239,32,
1398270,141,
1398272,141,Pobiedziska
1398273,141,Mogilno
1398277,141,Gdańsk Wrzeszcz
1398433,30,Warszawa Wschodnia
1398499,142,
1398502,152,Tarnów
1398691,30,
1398693,30,Sulejówek Miłosna
1398893,141,Warszawa Wschodnia
1398900,160,Kraków Główny
1398926,147,
1398930,142,
1398948,141,Starachowice Wschodnie
1398949,141,Starachowice Wschodnie
1398951,142,
1398957,142,Przeworsk
1398958,149,
1398973,144,
1398974,144,
1398985,142,
1398988,30,
1398994,153,Kobiór
1398995,153,Czechowice-Dziedzice Most Wisła
1399036,146,Tychy
1399142,141,
1399154,142,Łódź Widzew
1399158,142,Grodzisk Mazowiecki
1399234,149,
1399319,141,
1399457,144,Skierniewice
1399466,141,
1399486,142,
1399488,142,Gałkówek
1399489,142,Łódź Chojny
1399510,141,
1399512,143,Warszawa Centralna
1399519,142,
1399528,141,
1399534,30,Częstochowa Stradom
1399535,30,Częstochowa Stradom
1399536,141,
1399539,173,Wrocław Główny
1399540,173,Wrocław Główny
1399551,142,Warszawa Wschodnia
1399552,142,Warszawa Wschodnia
1399553,142,Warszawa Zachodnia
1399554,142,Pruszków
1399596,151,Wrocław Główny
1399605,152,Warszawa Zachodnia
1399606,152,Warszawa Zachodnia
1399628,30,
1399663,142,Warszawa Zachodnia
1399708,142,Szczecin Port Centralny SPB
1399720,148,Błonie
1399721,146,Poznań Główny
1399722,146,Bierzwnik
1399751,149,
1399765,148,
1399771,147,
1399781,142,
1399782,142,
1399790,146,Łowicz Główny
1399791,148,Łowicz Główny
1399792,148,
1399804,148,Szczecin Dąbie Sda
1399805,148,Szczecin Port Centralny
1399811,30,
1399812,30,
1399866,148,
1399867,148,
1399881,142,Warszawa Wschodnia
1399882,142,Warszawa Wschodnia
1399883,142,Warszawa Zachodnia
1399884,142,Pruszków
1399887,142,Łódź Widzew
1399926,147,
1399948,147,
1399949,152,
1399952,142,
1399960,147,
1399963,142,
1399981,30,Kraków Batowice
1399982,30,Kraków Batowice
1399994,148,
1400013,148,
1400014,148,
1400021,32,Lublin Główny
1400022,32,Lublin Główny
1400023,30,
1400064,147,
1400068,141,
1400080,147,
1400096,147,
1400115,30,
1400116,30,Warszawa Zachodnia
1400117,30,Warszawa Zachodnia
1400119,148,
1400120,148,
1400167,148,
1400199,151,
1400200,148,
1400201,148,
1400219,147,
1400226,142,
1400227,142,
1400241,141,
1400244,141,
1400260,141,
1400267,144,Maków Podhalański
1400317,141,
1400319,149,
1400321,142,
1400347,142,
1400367,146,
1400378,140,Kraków Główny
1400416,146,
1400423,30,Kraków Główny
1400424,30,Kraków Główny
1400458,153,Czechowice-Dziedzice
1400459,153,Bielsko-Biała Komorowice
1400478,141,
1400481,30,
1400484,159,
1400490,141,
1400493,30,
1400496,159,
1400505,141,
1400600,30,
1400601,30,Kraków Batowice
1400614,141,
1400631,144,
1400656,144,
1400703,146,
1400704,146,
1400714,148,
1400715,148,
1400724,142,Skawina
1400728,142,Gąsocin
1400731,143,
1400777,142,Morzeszczyn
1400790,140,
1400793,140,Podłęże
1400796,30,Chorzów Batory
1400801,152,
1400872,144,
1400875,144,Wrocław Popowice Wp2
1400888,142,Wola Rzędzińska
1400908,151,
1400910,151,Dęba Opoczyńska
1400911,151,Łódź Widzew
1400915,151,Zduńska Wola
1400916,151,Męka
1400918,151,Nowe Skalmierzyce
1401009,149,
1401034,32,
1401039,173,Wrocław Główny
1401058,142,
1401078,145,
1401082,142,Poznań Główny
1401093,141,Przeworsk
1401100,141,Kraków Główny
1401101,144,
1401107,142,
1401159,142,Iława Główna
1401161,142,
1401170,142,
1401171,148,
1401172,157,
1401214,151,Poznań Główny
1401244,146,Kutno
1401258,142,
1401259,142,
1401297,142,
1401304,141,
1401326,142,Warszawa Centralna
1401332,30,
1401345,144,
1401350,144,Chociszew
1401374,151,
1401387,30,Katowice Tow. KTC
1401420,153,Bielsko-Biała Główna
1401421,153,Bielsko-Biała Główna
1401423,153,Kraków Zabłocie
1401436,153,
1401463,153,Bielsko-Biała Główna
1401464,153,Czechowice-Dziedzice Południowe
1401465,153,Pszczyna
1401466,153,Kobiór
1401473,142,
1401484,30,Kobiór
1401546,147,Dębina
1401549,142,
1401555,142,Wrocław Główny
1401556,142,Wrocław Główny
1401564,142,Mogilno
1401565,142,Inowrocław
1401568,142,Morzeszczyn
1401604,30,Pszczółki
1401605,30,Pruszcz Gdański
1401624,142,Witonia
1401671,142,
1401680,141,
1401700,30,Warszawa Praga PZS R21-46
1401708,30,
1401709,30,Gdynia Orłowo
1401715,30,Prabuty
1401716,30,Prabuty
1401718,141,
1401738,144,
1401739,144,
1401778,141,
1401807,149,
1401820,151,
1401821,148,Łowicz Główny
1401822,142,Warszawa Centralna
1401828,30,
1401841,141,
1401921,148,
1401940,148,
1401946,30,Mińsk Mazowiecki PZS Kędzierak
1401969,142,
1401970,142,
1401983,142,Mleczewo
1401993,30,
1401995,142,
1401996,148,Mława
1401999,30,Grodzisk Mazowiecki
1402008,143,Warszawa Wschodnia
1402015,144,
1402025,160,Kraków Główny
1402032,141,Ciechanów
1402043,142,
1402044,142,
1402064,144,Suchedniów
1402128,142,
1402167,142,
1402207,148,
1402215,146,
1402231,144,Gdańsk Południowy
1402235,142,Raba Wyżna
1402237,30,
1402238,30,Gdynia Orłowo
1402245,141,Ciechanów
1402246,141,Warszawa Centralna
1402248,141,Krzeszowice
1402249,141,Kalwaria Zebrzydowska Lanckorona
1402250,141,Szaflary
1402275,142,Tomaszów Mazowiecki
1402282,141,Osielec
1402284,144,
1402315,146,Brynów
1402327,141,
1402330,144,
1402343,146,Warszawa Wschodnia
1402387,142,
1402388,151,
1402401,30,
1402417,30,
1402435,143,Łask
1402443,152,Katowice
1402444,152,Brynów
1402482,144,Olsztynek
1402484,145,Kozłowo
1402485,30,Mława
1402486,143,Konopki
1402492,146,
1402509,142,
1402544,141,
1402556,143,Grabiszyn
1402559,142,
1402560,142,
1402570,151,Poznań Główny
1402584,151,
1402603,141,
1402604,148,
1402606,141,Bojanowo
1402698,144,
1402706,151,
1402707,151,
1402760,142,
1402783,144,
1402784,144,
1402786,144,Włoszczowa Północ
1402805,144,Poznań Główny
1402839,142,Sędzice
1402843,142,Retkinia
1402849,30,
1402858,141,
1402925,151,
1402926,151,
1402933,30,
1402938,30,Białystok
1403009,142,Oława
1403012,142,
1403024,30,
1403080,142,
1403102,146,
1403148,141,
1403189,30,
1403191,30,Katowice Tow. KTC
1403192,30,Trzebinia GT
1403197,142,
1403271,151,
1403290,151,
1403323,147,
1403324,147,Wrocław Popowice
1403361,143,Warszawa Wschodnia
1403384,142,
1403388,142,
1403397,142,Wronki
1403398,142,Stargard
1403399,142,Stargard
1403419,148,
1403429,147,
1403431,148,
1403441,151,
1403443,142,Buk
1403476,148,
1403478,148,
1403487,32,
1403498,148,
1403500,140,
1403510,142,
1403524,141,
1403562,141,Dębica
1403563,141,Dębica
1403650,151,
1403651,151,
1403658,142,Kobylnica
1403675,142,Toruń Główny
1403679,142,Wąbrzeźno
1403686,142,Kobylnica
1403687,142,
1403688,142,
1403704,151,
1403706,144,Poznań Główny
1403707,30,
1403746,30,
1403747,148,Poznań Główny
1403754,146,
1403770,30,Bożepole Wielkie
1403795,141,
1403803,141,Podstolice
1403818,146,Szczecin Zdroje
1403822,142,
1403826,146,
1403829,146,Strzałkowo
1403847,149,
1403848,149,Karwice
1403860,142,
1403862,148,
1403886,154,
1403919,143,
